idx	status	level	score	techniques
240	solved	极端	6606	Locked Candidates Type 1 (Pointing)*8, Locked Candidates Type 2 (Claiming)*1, 隐藏唯一数(Hidden Single)*14, Naked Triple*2, 隐式矩形(Hidden Rectangle)*2, 成组不连续环(Grouped Discontinuous Nice Loop)*7, Almost Locked Set XY-Wing*1, Forcing Chain Contradiction*1, Naked Single*20, W-Wing*1, Discontinuous Nice Loop*4, 成组 AIC*1, 空矩形(Empty Rectangle)*1, Naked Pair*1, Sue de Coq*1, XY链(XY-Chain)*2, Full House*20
241	solved	极端	9680	隐藏唯一数(Hidden Single)*5, Forcing Chain Contradiction*9, Forcing Net Contradiction*1, Discontinuous Nice Loop*5, Naked Single*25, Almost Locked Set XY-Wing*3, Forcing Chain Verity*1, Forcing Net Verity*1, Locked Candidates Type 1 (Pointing)*4, W-Wing*1, Naked Pair*4, Naked Triple*1, Full House*20
242	solved	极端	6468	Naked Single*17, 隐藏唯一数(Hidden Single)*16, Locked Candidates Type 1 (Pointing)*8, Naked Pair*2, 成组连续环(Grouped Continuous Nice Loop)*1, AIC*1, 隐式矩形(Hidden Rectangle)*1, Discontinuous Nice Loop*1, Locked Candidates Type 2 (Claiming)*2, 成组不连续环(Grouped Discontinuous Nice Loop)*7, Almost Locked Set XZ-Rule*1, Forcing Chain Contradiction*2, Finned Swordfish*1, 双线风筝(2-String Kite)*1, Sue de Coq*1, XY链(XY-Chain)*2, Full House*19
243	solved	极端	6666	隐藏唯一数(Hidden Single)*6, Locked Candidates Type 1 (Pointing)*4, Locked Candidates Type 2 (Claiming)*4, Finned Swordfish*1, 成组不连续环(Grouped Discontinuous Nice Loop)*4, Almost Locked Set XZ-Rule*1, Almost Locked Set XY-Wing*1, Forcing Chain Contradiction*3, Forcing Net Verity*1, Almost Locked Set Chain*1, Discontinuous Nice Loop*1, Naked Single*27, Naked Pair*1, 双线风筝(2-String Kite)*1, XYZ-Wing*1, Continuous Nice Loop*1, 隐藏数对(Hidden Pair)*1, W-Wing*1, XY链(XY-Chain)*1, Full House*21
244	solved	极端	4468	隐藏唯一数(Hidden Single)*12, Locked Candidates Type 1 (Pointing)*7, Finned X-Wing*1, Forcing Chain Contradiction*3, Forcing Net Verity*1, AIC*1, Discontinuous Nice Loop*2, XY链(XY-Chain)*1, XY-Wing*1, Naked Single*19, Locked Pair*1, Full House*21, Naked Pair*1, Bivalue Universal Grave + 1*1
245	solved	极端	6330	隐藏唯一数(Hidden Single)*5, Locked Candidates Type 1 (Pointing)*4, 双线风筝(2-String Kite)*1, 多宝鱼(Turbot Fish)*2, Discontinuous Nice Loop*4, 成组不连续环(Grouped Discontinuous Nice Loop)*2, Almost Locked Set XZ-Rule*1, Almost Locked Set XY-Wing*3, Continuous Nice Loop*1, Sue de Coq*1, Naked Triple*2, 唯一性测试 6*1, Finned Swordfish*1, XY链(XY-Chain)*3, Hidden Quadruple*1, Locked Candidates Type 2 (Claiming)*1, X-Wing*1, 隐式矩形(Hidden Rectangle)*1, AIC*1, Naked Single*29, Full House*21
246	solved	极端	10012	隐藏唯一数(Hidden Single)*11, Locked Candidates Type 2 (Claiming)*4, Finned X-Wing*1, Finned Swordfish*3, Locked Candidates Type 1 (Pointing)*4, 成组不连续环(Grouped Discontinuous Nice Loop)*6, 隐式矩形(Hidden Rectangle)*2, Forcing Chain Contradiction*3, Forcing Net Verity*2, Discontinuous Nice Loop*4, 多宝鱼(Turbot Fish)*1, Almost Locked Set XZ-Rule*2, Almost Locked Set XY-Wing*1, Almost Locked Set Chain*1, Naked Triple*1, AIC*1, Naked Single*21, Full House*21, X-Wing*1, XY-Wing*1, Sue de Coq*2
247	solved	极端	10692	隐藏唯一数(Hidden Single)*7, Locked Candidates Type 1 (Pointing)*9, Naked Single*26, Naked Pair*3, 双线风筝(2-String Kite)*1, Discontinuous Nice Loop*6, 成组不连续环(Grouped Discontinuous Nice Loop)*3, Forcing Chain Contradiction*6, Forcing Net Verity*1, Finned Swordfish*1, Almost Locked Set XY-Wing*3, Forcing Net Contradiction*1, Full House*20, Locked Candidates Type 2 (Claiming)*2, Almost Locked Set XZ-Rule*1, Locked Pair*1, 隐式矩形(Hidden Rectangle)*1, AIC*1, Naked Triple*2, Sue de Coq*1, XY链(XY-Chain)*1
248	solved	极端	6152	隐藏唯一数(Hidden Single)*11, Locked Candidates Type 1 (Pointing)*6, Discontinuous Nice Loop*5, Locked Candidates Type 2 (Claiming)*1, 成组不连续环(Grouped Discontinuous Nice Loop)*2, Forcing Chain Contradiction*3, Forcing Chain Verity*1, Forcing Net Verity*1, Naked Single*22, 空矩形(Empty Rectangle)*1, Almost Locked Set XY-Wing*1, Naked Pair*1, 摩天楼(Skyscraper)*1, 双线风筝(2-String Kite)*1, Full House*20
249	solved	极端	7646	隐藏唯一数(Hidden Single)*16, Locked Candidates Type 1 (Pointing)*2, Locked Candidates Type 2 (Claiming)*2, Discontinuous Nice Loop*1, 成组不连续环(Grouped Discontinuous Nice Loop)*4, Almost Locked Set XY-Wing*3, Forcing Chain Contradiction*3, XYZ-Wing*2, Almost Locked Set Chain*1, AIC*2, 隐式矩形(Hidden Rectangle)*2, XY链(XY-Chain)*3, Continuous Nice Loop*1, Naked Single*17, 双线风筝(2-String Kite)*1, 三链列(Swordfish)*1, XY-Wing*1, Full House*21, W-Wing*1
250	solved	极端	3964	隐藏唯一数(Hidden Single)*10, Locked Candidates Type 1 (Pointing)*5, Locked Candidates Type 2 (Claiming)*1, Finned Swordfish*1, Discontinuous Nice Loop*2, Almost Locked Set XY-Wing*1, Forcing Net Verity*1, XY链(XY-Chain)*3, AIC*1, Finned X-Wing*1, 双线风筝(2-String Kite)*1, Naked Single*20, X-Wing*1, Full House*21, 隐式矩形(Hidden Rectangle)*1
251	solved	极端	2580	Naked Single*28, Full House*21, 隐藏唯一数(Hidden Single)*6, Locked Candidates Type 1 (Pointing)*1, Discontinuous Nice Loop*1, 成组不连续环(Grouped Discontinuous Nice Loop)*1, Forcing Net Verity*1, Continuous Nice Loop*1, W-Wing*1, XY链(XY-Chain)*1, AIC*1
252	solved	极端	4028	隐藏唯一数(Hidden Single)*17, Locked Pair*1, Locked Candidates Type 1 (Pointing)*6, 摩天楼(Skyscraper)*1, 成组不连续环(Grouped Discontinuous Nice Loop)*3, Almost Locked Set XZ-Rule*1, Sashimi X-Wing*1, Naked Single*21, 唯一性测试 2*1, Full House*19, AIC*1, 空矩形(Empty Rectangle)*1, Discontinuous Nice Loop*1, X-Wing*1, Naked Pair*2, Sue de Coq*1, XY链(XY-Chain)*2
253	solved	极端	12742	隐藏唯一数(Hidden Single)*7, Locked Candidates Type 1 (Pointing)*8, 双线风筝(2-String Kite)*3, Finned X-Wing*1, Discontinuous Nice Loop*4, 成组不连续环(Grouped Discontinuous Nice Loop)*3, Almost Locked Set XZ-Rule*1, Forcing Chain Contradiction*7, Almost Locked Set XY-Wing*3, 多宝鱼(Turbot Fish)*2, Continuous Nice Loop*1, AIC*1, 隐式矩形(Hidden Rectangle)*1, 成组 AIC*1, Forcing Chain Verity*1, XY链(XY-Chain)*5, Locked Candidates Type 2 (Claiming)*1, 隐藏数对(Hidden Pair)*3, Sue de Coq*2, Naked Pair*2, X-Wing*1, W-Wing*4, Naked Triple*1, Naked Single*26, Full House*20
254	solved	极端	3942	隐藏唯一数(Hidden Single)*6, Locked Candidates Type 1 (Pointing)*3, 双线风筝(2-String Kite)*1, Almost Locked Set XZ-Rule*2, Forcing Chain Contradiction*1, Forcing Net Verity*1, Naked Triple*1, Discontinuous Nice Loop*1, 成组不连续环(Grouped Discontinuous Nice Loop)*1, Naked Pair*2, W-Wing*1, Locked Candidates Type 2 (Claiming)*3, 摩天楼(Skyscraper)*1, Naked Single*26, XY链(XY-Chain)*1, Full House*21, 唯一性测试 3*1
255	solved	极端	10444	隐藏唯一数(Hidden Single)*15, Locked Candidates Type 1 (Pointing)*10, 唯一性测试 6*1, Discontinuous Nice Loop*6, Almost Locked Set XY-Wing*1, Forcing Chain Contradiction*10, 成组不连续环(Grouped Discontinuous Nice Loop)*3, 双线风筝(2-String Kite)*1, Naked Single*16, Sue de Coq*1, X-Wing*2, XY-Wing*1, Full House*20, Naked Pair*1, 隐式矩形(Hidden Rectangle)*1, XY链(XY-Chain)*1, XYZ-Wing*1, W-Wing*1
256	solved	极端	2720	隐藏唯一数(Hidden Single)*15, X-Wing*1, 双线风筝(2-String Kite)*1, Finned X-Wing*1, Discontinuous Nice Loop*1, Locked Candidates Type 2 (Claiming)*1, Almost Locked Set XY-Wing*2, Forcing Net Contradiction*1, Naked Single*20, Naked Triple*1, Full House*20, Locked Candidates Type 1 (Pointing)*1, 摩天楼(Skyscraper)*1
257	solved	极端	7508	隐藏唯一数(Hidden Single)*14, Locked Candidates Type 1 (Pointing)*4, Sue de Coq*1, Forcing Chain Contradiction*1, Discontinuous Nice Loop*12, Almost Locked Set XY-Wing*1, 三链列(Swordfish)*1, AIC*4, Almost Locked Set XZ-Rule*1, 成组不连续环(Grouped Discontinuous Nice Loop)*2, Naked Triple*1, Naked Pair*2, X-Wing*1, Naked Single*24, Full House*19
258	solved	极端	6432	隐藏唯一数(Hidden Single)*8, Naked Single*25, Naked Pair*1, Forcing Chain Contradiction*6, Naked Triple*2, Discontinuous Nice Loop*3, 成组不连续环(Grouped Discontinuous Nice Loop)*1, Locked Candidates Type 1 (Pointing)*4, 隐式矩形(Hidden Rectangle)*1, Continuous Nice Loop*1, Locked Candidates Type 2 (Claiming)*3, Hidden Triple*1, AIC*1, XY链(XY-Chain)*2, W-Wing*1, Full House*20
259	solved	极端	9858	隐藏唯一数(Hidden Single)*15, Locked Candidates Type 1 (Pointing)*7, X-Wing*1, 成组不连续环(Grouped Discontinuous Nice Loop)*4, Almost Locked Set XZ-Rule*5, Discontinuous Nice Loop*9, Sue de Coq*1, Forcing Chain Contradiction*4, Locked Candidates Type 2 (Claiming)*2, 隐式矩形(Hidden Rectangle)*1, Multi Colors 1*1, Almost Locked Set XY-Wing*1, Locked Pair*1, Naked Single*16, Finned X-Wing*1, W-Wing*2, Naked Triple*1, 隐藏数对(Hidden Pair)*1, 唯一性测试 2*1, Bivalue Universal Grave + 1*1, Full House*21
260	solved	极端	8614	隐藏唯一数(Hidden Single)*5, Locked Candidates Type 1 (Pointing)*4, 隐藏数对(Hidden Pair)*1, 双线风筝(2-String Kite)*2, Discontinuous Nice Loop*6, Almost Locked Set XZ-Rule*2, Forcing Chain Contradiction*5, Sue de Coq*2, 成组不连续环(Grouped Discontinuous Nice Loop)*2, Almost Locked Set Chain*1, XYZ-Wing*2, 摩天楼(Skyscraper)*1, Sashimi X-Wing*1, Continuous Nice Loop*1, Naked Pair*1, Locked Candidates Type 2 (Claiming)*1, W-Wing*1, Finned X-Wing*1, XY链(XY-Chain)*1, Naked Single*25, Full House*21
261	solved	极端	9668	隐藏唯一数(Hidden Single)*7, Locked Candidates Type 1 (Pointing)*5, AIC*3, Almost Locked Set XZ-Rule*1, Forcing Chain Contradiction*3, Forcing Net Contradiction*1, Forcing Net Verity*1, 隐藏数对(Hidden Pair)*1, 双线风筝(2-String Kite)*1, 隐式矩形(Hidden Rectangle)*1, Continuous Nice Loop*2, Discontinuous Nice Loop*8, Naked Single*24, 成组不连续环(Grouped Discontinuous Nice Loop)*3, Sue de Coq*1, Finned X-Wing*1, Almost Locked Set XY-Wing*1, Locked Candidates Type 2 (Claiming)*1, Naked Pair*1, W-Wing*1, 空矩形(Empty Rectangle)*1, Full House*21
262	solved	极端	3518	Naked Single*20, 隐藏唯一数(Hidden Single)*12, Locked Candidates Type 1 (Pointing)*4, Locked Candidates Type 2 (Claiming)*3, 隐藏数对(Hidden Pair)*1, Finned X-Wing*1, Discontinuous Nice Loop*1, 成组不连续环(Grouped Discontinuous Nice Loop)*3, Forcing Chain Contradiction*2, Full House*20, AIC*1, Naked Pair*1, 多宝鱼(Turbot Fish)*1
263	solved	极端	8108	隐藏唯一数(Hidden Single)*9, Locked Candidates Type 1 (Pointing)*4, Naked Triple*4, 双线风筝(2-String Kite)*1, Finned Swordfish*2, 成组不连续环(Grouped Discontinuous Nice Loop)*5, Forcing Chain Verity*1, Locked Candidates Type 2 (Claiming)*2, Discontinuous Nice Loop*3, Almost Locked Set XY-Wing*1, Forcing Chain Contradiction*4, AIC*1, XY链(XY-Chain)*1, Sashimi Swordfish*1, X链(X-Chain)*1, 空矩形(Empty Rectangle)*1, Naked Single*22, Naked Pair*3, X-Wing*1, Full House*21
264	solved	极端	4704	隐藏唯一数(Hidden Single)*11, Locked Candidates Type 1 (Pointing)*7, Finned Swordfish*3, 成组不连续环(Grouped Discontinuous Nice Loop)*3, Almost Locked Set XZ-Rule*2, 多宝鱼(Turbot Fish)*1, Naked Triple*2, Almost Locked Set XY-Wing*1, Sue de Coq*1, Naked Single*25, Locked Candidates Type 2 (Claiming)*1, XYZ-Wing*1, AIC*1, Discontinuous Nice Loop*1, 双线风筝(2-String Kite)*1, Full House*20, 摩天楼(Skyscraper)*1
265	solved	极端	7008	Naked Single*22, 隐藏唯一数(Hidden Single)*10, Locked Candidates Type 1 (Pointing)*2, 摩天楼(Skyscraper)*1, Almost Locked Set XY-Wing*2, Forcing Chain Contradiction*5, Forcing Net Contradiction*1, Forcing Net Verity*1, Naked Pair*1, Sue de Coq*1, 成组不连续环(Grouped Discontinuous Nice Loop)*1, XYZ-Wing*1, Almost Locked Set Chain*1, Full House*20, AIC*1, 隐藏数对(Hidden Pair)*1, Locked Candidates Type 2 (Claiming)*1, 隐式矩形(Hidden Rectangle)*1, 双线风筝(2-String Kite)*2
266	solved	极端	8928	隐藏唯一数(Hidden Single)*8, Locked Candidates Type 2 (Claiming)*2, 空矩形(Empty Rectangle)*1, 隐式矩形(Hidden Rectangle)*2, 成组不连续环(Grouped Discontinuous Nice Loop)*5, Almost Locked Set XZ-Rule*1, Locked Candidates Type 1 (Pointing)*6, Almost Locked Set XY-Wing*3, Forcing Chain Contradiction*2, Discontinuous Nice Loop*6, Naked Triple*3, W-Wing*2, Naked Single*23, X链(X-Chain)*1, AIC*3, Sue de Coq*1, Full House*21, XYZ-Wing*1, 双线风筝(2-String Kite)*1, XY链(XY-Chain)*1
267	solved	极端	4444	隐藏唯一数(Hidden Single)*19, Locked Candidates Type 1 (Pointing)*8, Naked Triple*1, 隐藏数对(Hidden Pair)*1, 双线风筝(2-String Kite)*1, Finned Swordfish*1, Discontinuous Nice Loop*1, 成组不连续环(Grouped Discontinuous Nice Loop)*3, Almost Locked Set XZ-Rule*1, Almost Locked Set XY-Wing*1, Forcing Chain Contradiction*1, Continuous Nice Loop*2, Naked Single*17, 多宝鱼(Turbot Fish)*1, W-Wing*1, Full House*20
268	solved	极端	4188	隐藏唯一数(Hidden Single)*15, Naked Pair*3, Locked Candidates Type 1 (Pointing)*3, Finned X-Wing*1, 成组不连续环(Grouped Discontinuous Nice Loop)*3, Forcing Chain Contradiction*1, 空矩形(Empty Rectangle)*1, Multi Colors 1*1, Discontinuous Nice Loop*3, Locked Candidates Type 2 (Claiming)*1, Naked Triple*1, 多宝鱼(Turbot Fish)*1, W-Wing*1, AIC*1, 摩天楼(Skyscraper)*1, Naked Single*18, Full House*19
269	solved	极端	6050	隐藏唯一数(Hidden Single)*19, Locked Candidates Type 1 (Pointing)*7, Finned X-Wing*1, Forcing Chain Contradiction*4, Almost Locked Set XZ-Rule*1, 成组不连续环(Grouped Discontinuous Nice Loop)*1, Almost Locked Set XY-Wing*1, Discontinuous Nice Loop*4, AIC*2, Naked Pair*1, Naked Single*17, 双线风筝(2-String Kite)*1, Finned Swordfish*1, Full House*19, W-Wing*1
270	solved	极端	5294	隐藏唯一数(Hidden Single)*12, Locked Candidates Type 1 (Pointing)*5, 双线风筝(2-String Kite)*1, Discontinuous Nice Loop*4, Finned Franken Swordfish*1, Forcing Chain Contradiction*2, Locked Candidates Type 2 (Claiming)*3, Naked Triple*1, Finned Swordfish*1, Naked Pair*2, XY-Wing*1, 成组不连续环(Grouped Discontinuous Nice Loop)*3, Naked Single*19, 摩天楼(Skyscraper)*1, Full House*20, 三链列(Swordfish)*1, W-Wing*1
271	solved	极端	6926	隐藏唯一数(Hidden Single)*9, Locked Candidates Type 1 (Pointing)*6, Locked Candidates Type 2 (Claiming)*1, Naked Single*25, Forcing Chain Contradiction*3, Forcing Net Verity*1, Finned Swordfish*1, 成组不连续环(Grouped Discontinuous Nice Loop)*2, Discontinuous Nice Loop*8, Continuous Nice Loop*1, XYZ-Wing*1, 隐藏数对(Hidden Pair)*1, Naked Pair*2, 空矩形(Empty Rectangle)*1, 摩天楼(Skyscraper)*2, Full House*20
272	solved	极端	6848	隐藏唯一数(Hidden Single)*20, 多宝鱼(Turbot Fish)*1, Finned Swordfish*1, 成组不连续环(Grouped Discontinuous Nice Loop)*9, Locked Candidates Type 1 (Pointing)*3, Almost Locked Set XZ-Rule*1, Discontinuous Nice Loop*7, Locked Candidates Type 2 (Claiming)*1, 隐式矩形(Hidden Rectangle)*1, Naked Single*16, AIC*1, 摩天楼(Skyscraper)*1, Full House*21, Naked Pair*1, X-Wing*1, Naked Triple*1, W-Wing*1
273	solved	极端	5578	隐藏唯一数(Hidden Single)*10, Locked Candidates Type 1 (Pointing)*4, 摩天楼(Skyscraper)*1, 双线风筝(2-String Kite)*2, 隐式矩形(Hidden Rectangle)*1, Sashimi X-Wing*1, Locked Candidates Type 2 (Claiming)*3, 成组不连续环(Grouped Discontinuous Nice Loop)*2, 空矩形(Empty Rectangle)*2, 成组 AIC*1, Discontinuous Nice Loop*3, Almost Locked Set XY-Wing*2, Almost Locked Set Chain*1, Forcing Chain Contradiction*2, Naked Single*22, AIC*1, Full House*20
274	solved	极端	5204	隐藏唯一数(Hidden Single)*10, Locked Candidates Type 1 (Pointing)*6, 隐藏数对(Hidden Pair)*2, 摩天楼(Skyscraper)*1, 空矩形(Empty Rectangle)*1, Discontinuous Nice Loop*1, 成组不连续环(Grouped Discontinuous Nice Loop)*2, Almost Locked Set XZ-Rule*1, Almost Locked Set XY-Wing*1, Forcing Chain Contradiction*3, Forcing Net Verity*1, Naked Single*25, Locked Pair*1, 多宝鱼(Turbot Fish)*1, Naked Triple*1, Sue de Coq*1, Full House*21
275	solved	极端	8684	隐藏唯一数(Hidden Single)*5, Locked Candidates Type 1 (Pointing)*4, 空矩形(Empty Rectangle)*1, 成组不连续环(Grouped Discontinuous Nice Loop)*3, Forcing Chain Contradiction*10, Locked Candidates Type 2 (Claiming)*2, Discontinuous Nice Loop*4, Naked Single*26, XY链(XY-Chain)*2, Locked Pair*1, 隐藏数对(Hidden Pair)*1, 三链列(Swordfish)*1, Full House*20, Naked Pair*1, W-Wing*1
276	solved	极端	7024	Naked Single*23, 隐藏唯一数(Hidden Single)*14, Locked Candidates Type 1 (Pointing)*4, 成组不连续环(Grouped Discontinuous Nice Loop)*3, Forcing Chain Contradiction*6, Almost Locked Set XY-Wing*1, Almost Locked Set XZ-Rule*2, Locked Candidates Type 2 (Claiming)*2, Forcing Net Verity*1, Full House*19, Naked Pair*2, W-Wing*2, Naked Triple*2, XY链(XY-Chain)*1
277	solved	极端	3518	隐藏唯一数(Hidden Single)*11, Locked Candidates Type 1 (Pointing)*5, XYZ-Wing*2, Finned X-Wing*1, Almost Locked Set XZ-Rule*1, Forcing Chain Contradiction*2, Forcing Net Verity*1, Locked Candidates Type 2 (Claiming)*1, Finned Swordfish*1, Naked Single*21, Full House*20, Locked Pair*2, 摩天楼(Skyscraper)*1
278	solved	极端	5012	隐藏唯一数(Hidden Single)*22, 空矩形(Empty Rectangle)*1, Locked Candidates Type 2 (Claiming)*1, Finned X-Wing*1, Almost Locked Set XZ-Rule*1, 成组不连续环(Grouped Discontinuous Nice Loop)*1, 隐式矩形(Hidden Rectangle)*1, Forcing Chain Contradiction*5, Almost Locked Set Chain*1, Forcing Net Verity*1, Locked Pair*1, Naked Single*12, Full House*19
279	solved	极端	10168	隐藏唯一数(Hidden Single)*12, Locked Pair*2, Locked Candidates Type 1 (Pointing)*4, XYZ-Wing*1, Finned X-Wing*1, Discontinuous Nice Loop*4, Almost Locked Set XZ-Rule*1, Forcing Chain Contradiction*10, Forcing Chain Verity*1, 成组 AIC*1, Finned Franken Swordfish*1, Locked Candidates Type 2 (Claiming)*1, 成组不连续环(Grouped Discontinuous Nice Loop)*1, Sue de Coq*1, AIC*1, Naked Triple*2, W-Wing*2, Naked Single*19, Naked Pair*1, 隐藏数对(Hidden Pair)*1, 三链列(Swordfish)*1, Full House*21
280	solved	极端	8638	隐藏唯一数(Hidden Single)*14, 隐藏数对(Hidden Pair)*1, 双线风筝(2-String Kite)*1, Forcing Net Contradiction*1, Forcing Chain Contradiction*2, Forcing Net Verity*1, Naked Pair*2, 空矩形(Empty Rectangle)*1, 成组不连续环(Grouped Discontinuous Nice Loop)*7, Locked Candidates Type 1 (Pointing)*5, Discontinuous Nice Loop*4, Locked Candidates Type 2 (Claiming)*4, Naked Triple*1, Simple Colors Trap*1, Naked Single*17, XYZ-Wing*1, 成组 AIC*2, Almost Locked Set XZ-Rule*2, W-Wing*1, Full House*21
281	solved	极端	10038	隐藏唯一数(Hidden Single)*14, Locked Candidates Type 1 (Pointing)*4, Almost Locked Set XZ-Rule*3, Almost Locked Set XY-Wing*1, Forcing Chain Contradiction*7, Forcing Net Verity*1, 成组不连续环(Grouped Discontinuous Nice Loop)*6, Finned X-Wing*1, 隐藏数对(Hidden Pair)*1, 隐式矩形(Hidden Rectangle)*1, Naked Single*18, Discontinuous Nice Loop*1, Almost Locked Set Chain*1, Finned Franken Swordfish*1, Full House*20, 摩天楼(Skyscraper)*3, Naked Pair*2, 双线风筝(2-String Kite)*1, X-Wing*2
282	solved	极端	8290	隐藏唯一数(Hidden Single)*14, Finned X-Wing*2, AIC*2, Locked Candidates Type 1 (Pointing)*6, Locked Candidates Type 2 (Claiming)*1, 隐藏数对(Hidden Pair)*1, 成组不连续环(Grouped Discontinuous Nice Loop)*8, Almost Locked Set XY-Wing*1, Almost Locked Set Chain*1, Forcing Chain Contradiction*4, Discontinuous Nice Loop*2, Sue de Coq*1, Locked Pair*1, Continuous Nice Loop*1, XY链(XY-Chain)*1, Naked Single*22, Naked Triple*1, XY-Wing*1, Full House*19
283	solved	极端	3056	Naked Single*21, Full House*21, 隐藏唯一数(Hidden Single)*12, Discontinuous Nice Loop*2, 成组不连续环(Grouped Discontinuous Nice Loop)*2, Forcing Chain Contradiction*1, 双线风筝(2-String Kite)*1, Locked Candidates Type 2 (Claiming)*1, 唯一性测试 3*1, Locked Candidates Type 1 (Pointing)*1, W-Wing*2, Finned X-Wing*1, Finned Swordfish*1, Naked Triple*1
